Table;Nom Technique;Nom Affiché;Avec Liste de Choix;Références
OSI_26_REN_01;lk_stagedentityrelationshiprole_modifiedby;Rôles Relation d’entité échelonnée (lk_stagedentityrelationshiprole_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_knowledgearticletemplate_createdby;Modèles d’article de la base de connaissances (lk_msdyn_knowledgearticletemplate_createdby);Non;
OSI_26_REN_01;lk_featurecontrolsetting_modifiedonbehalfby;featurecontrolsettings (lk_featurecontrolsetting_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_flowevent_createdby;Événements de flux (lk_flowevent_createdby);Non;
OSI_26_REN_01;lk_msfp_questionresponse_createdonbehalfby;Réponses aux questions de l'enquête Customer Voice (lk_msfp_questionresponse_createdonbehalfby);Non;
OSI_26_REN_01;user_cr446_programme;Programmes Amont (user_cr446_programme);Non;
OSI_26_REN_01;lk_connectionreference_createdby;Références de connexion (lk_connectionreference_createdby);Non;
OSI_26_REN_01;lk_certificatecredential_createdby;CertificateCredentials (lk_certificatecredential_createdby);Non;
OSI_26_REN_01;islicensed;Utilisateur avec licence;Non;
OSI_26_REN_01;lk_msdyn_aitestrun_createdby;AI Test Run (lk_msdyn_aitestrun_createdby);Non;
OSI_26_REN_01;lk_expiredprocess_modifiedby;Processus expiré (lk_expiredprocess_modifiedby);Non;
OSI_26_REN_01;lk_aicopilot_modifiedonbehalfby;AICopilots (lk_aicopilot_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_sideloadedaiplugin_modifiedonbehalfby;SideloadedAIPlugins (lk_sideloadedaiplugin_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_mcpserver_createdonbehalfby;MCPServers (lk_mcpserver_createdonbehalfby);Non;
OSI_26_REN_01;lk_ACIViewMapper_createdonbehalfby;ACIViewMappers (lk_ACIViewMapper_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aiodimage_createdonbehalfby;AI Object Detection Images (lk_msdyn_aiodimage_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_knowledgepersonalfilter_modifiedonbehalfby;Filtres personnalisés de recherche de connaissances (lk_msdyn_knowledgepersonalfilter_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_unstructuredfilesearchrecord_modifiedby;UnstructuredFileSearchRecord (lk_unstructuredfilesearchrecord_modifiedby);Non;
OSI_26_REN_01;user_msdyn_kalanguagesetting;Paramètres de langue de l’article de connaissances (user_msdyn_kalanguagesetting);Non;
OSI_26_REN_01;lk_msdyn_pmcalendarversion_createdby;Versions du calendrier PM (lk_msdyn_pmcalendarversion_createdby);Non;
OSI_26_REN_01;lk_adx_webformsession_createdby;Sessions du formulaire à plusieurs étapes (lk_adx_webformsession_createdby);Non;
OSI_26_REN_01;lk_traitregistration_createdby;Trait Registrations (lk_traitregistration_createdby);Non;
OSI_26_REN_01;lk_letter_modifiedby;Lettres (lk_letter_modifiedby);Non;
OSI_26_REN_01;lk_approvalprocess_createdonbehalfby;Processus d’approbation (lk_approvalprocess_createdonbehalfby);Non;
OSI_26_REN_01;lk_goalrollupquery_modifiedby;Requêtes de report (lk_goalrollupquery_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aidocumenttemplate_modifiedonbehalfby;AI Document Templates (lk_msdyn_aidocumenttemplate_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_insightsstorevirtualentity_createdby;Insights Store Virtual Entities (lk_msdyn_insightsstorevirtualentity_createdby);Non;
OSI_26_REN_01;lk_teamtemplate_createdonbehalfby;Modèles d'équipe (lk_teamtemplate_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_knowledgesearchfilter_createdby;Filtres de recherche de connaissances (lk_msdyn_knowledgesearchfilter_createdby);Non;
OSI_26_REN_01;yomilastname;Nom Yomi;Non;
OSI_26_REN_01;lk_flowsession_modifiedby;Sessions de flux (lk_flowsession_modifiedby);Non;
OSI_26_REN_01;traversedpath;(Déconseillé) Chemin d’accès traversé;Non;
OSI_26_REN_01;user_fabricaiskill;Fabric AISkill (user_fabricaiskill);Non;
OSI_26_REN_01;mspp_systemuser_mspp_shortcut_createdby;Raccourcis (mspp_systemuser_mspp_shortcut_createdby);Non;
OSI_26_REN_01;lk_sharedworkspaceaccesstoken2_modifiedby;Shared Workspace Access Token2s (lk_sharedworkspaceaccesstoken2_modifiedby);Non;
OSI_26_REN_01;lk_userquery_createdby;Vues enregistrées (lk_userquery_createdby);Non;
OSI_26_REN_01;lk_flowlog_modifiedonbehalfby;Flow Logs (lk_flowlog_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_customcontrol_modifiedby;Contrôles personnalisés (lk_customcontrol_modifiedby);Non;
OSI_26_REN_01;lk_searchcustomanalyzer_modifiedby;SearchCustomAnalyzer (lk_searchcustomanalyzer_modifiedby);Non;
OSI_26_REN_01;lk_fxexpression_createdby;FxExpressions (lk_fxexpression_createdby);Non;
OSI_26_REN_01;lk_msdyn_helppage_createdby;Pages d'aide (lk_msdyn_helppage_createdby);Non;
OSI_26_REN_01;lk_workqueue_createdby;Files d’attente des travaux (lk_workqueue_createdby);Non;
OSI_26_REN_01;lk_serviceplan_createdby;ServicePlans (lk_serviceplan_createdby);Non;
OSI_26_REN_01;lk_msdyn_analysisresultdetail_createdby;Détails des résultats d’analyse (lk_msdyn_analysisresultdetail_createdby);Non;
OSI_26_REN_01;lk_msdyn_aibdatasetrecord_modifiedonbehalfby;AI Builder Dataset Records (lk_msdyn_aibdatasetrecord_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aiconfiguration_createdonbehalfby;AI Configurations (lk_msdyn_aiconfiguration_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_slakpi_createdonbehalfby;Indicateurs de performances clés du contrat SLA (lk_msdyn_slakpi_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_pmsimulation_createdonbehalfby;Simulations d’exploration des processus (lk_msdyn_pmsimulation_createdonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_sitemarker_modifiedby;Marqueurs de site (mspp_systemuser_mspp_sitemarker_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_kmfederatedsearchconfig_createdby;Fournisseurs de recherche (lk_msdyn_kmfederatedsearchconfig_createdby);Non;
OSI_26_REN_01;lk_powerpagesmanagedidentity_createdby;PowerPagesManagedIdentities (lk_powerpagesmanagedidentity_createdby);Non;
OSI_26_REN_01;user_managedidentity;Managed Identities (user_managedidentity);Non;
OSI_26_REN_01;lk_systemuserbase_modifiedby;Utilisateurs (lk_systemuserbase_modifiedby);Non;
OSI_26_REN_01;lk_appnotification_modifiedonbehalfby;Notifications (lk_appnotification_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_environmentvariabledefinition_createdby;Environment Variable Definitions (lk_environmentvariabledefinition_createdby);Non;
OSI_26_REN_01;lk_indexedtrait_modifiedonbehalfby;indexedtraits (lk_indexedtrait_modifiedonbehalfby);Non;
OSI_26_REN_01;firstname;Prénom;Non;
OSI_26_REN_01;preferredemailcode;Messagerie privilégiée;Non;
OSI_26_REN_01;lk_task_modifiedby;Tâches (lk_task_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aioptimizationprivatedata_modifiedonbehalfby;AI Optimization Private Datas (lk_msdyn_aioptimizationprivatedata_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msfp_emailtemplate_createdonbehalfby;Modèles de courrier électronique de l'enquête Customer Voice (lk_msfp_emailtemplate_createdonbehalfby);Non;
OSI_26_REN_01;lk_stagedviewattribute_modifiedby;Relations échelonnées (lk_stagedviewattribute_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_federatedarticle_modifiedby;Articles fédérés de la base de connaissances (lk_msdyn_federatedarticle_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aibfile_modifiedonbehalfby;AI Builder Files (lk_msdyn_aibfile_modifiedonbehalfby);Non;
OSI_26_REN_01;user_msdyn_pmtemplate;Modèles PM (user_msdyn_pmtemplate);Non;
OSI_26_REN_01;lk_msdyn_insightsstorevirtualentity_modifiedby;Insights Store Virtual Entities (lk_msdyn_insightsstorevirtualentity_modifiedby);Non;
OSI_26_REN_01;address2_latitude;Adresse 2 : Latitude;Non;
OSI_26_REN_01;user_nlsqregistration;NL2SQ Registration Information (user_nlsqregistration);Non;
OSI_26_REN_01;user_powerpagesite;Sites (user_powerpagesite);Non;
OSI_26_REN_01;lk_msdyn_helppage_createdonbehalfby;Pages d'aide (lk_msdyn_helppage_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aiodtrainingboundingbox_modifiedby;AI Object Detection Bounding Boxes (lk_msdyn_aiodtrainingboundingbox_modifiedby);Non;
OSI_26_REN_01;lk_credential_createdby;Informations d’identification (lk_credential_createdby);Non;
OSI_26_REN_01;address1_line1;Rue 1;Non;
OSI_26_REN_01;lk_processstageparameter_modifiedonbehalfby;ProcessStageParameters (lk_processstageparameter_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_customapi_createdonbehalfby;API personnalisées (lk_customapi_createdonbehalfby);Non;
OSI_26_REN_01;user_trait;traits (user_trait);Non;
OSI_26_REN_01;lk_serviceplan_modifiedby;ServicePlans (lk_serviceplan_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_pmanalysishistory_modifiedonbehalfby;Historique d’analyse PM (lk_msdyn_pmanalysishistory_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_knowledgeharvestjobrecord_createdonbehalfby;Enregistrements de la tâche de collecte de connaissance (lk_msdyn_knowledgeharvestjobrecord_createdonbehalfby);Non;
OSI_26_REN_01;modifiedby_connection_role;Rôles de connexion (modifiedby_connection_role);Non;
OSI_26_REN_01;user_msdyn_flow_approvalrequest;Demandes d'approbation (user_msdyn_flow_approvalrequest);Non;
OSI_26_REN_01;caltype;Type de licence;Non;
OSI_26_REN_01;lk_userform_createdby;Tableaux de bord utilisateur (lk_userform_createdby);Non;
OSI_26_REN_01;lk_approvalstageapproval_createdonbehalfby;Approbations de la phase d’approbation (lk_approvalstageapproval_createdonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_contentsnippet_modifiedby;Extraits de contenu (mspp_systemuser_mspp_contentsnippet_modifiedby);Non;
OSI_26_REN_01;lk_entityclusterconfig_createdby;Configurations du cluster d’entité (lk_entityclusterconfig_createdby);Non;
OSI_26_REN_01;lk_msdyn_tour_modifiedby;Visites (lk_msdyn_tour_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_pminferredtask_createdonbehalfby;Tâches PM déduites (lk_msdyn_pminferredtask_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aievaluationrun_modifiedonbehalfby;AI Evaluation Run (lk_msdyn_aievaluationrun_modifiedonbehalfby);Non;
OSI_26_REN_01;sharepointemailaddress;Adresse de messagerie SharePoint;Non;
OSI_26_REN_01;user_appointment;Rendez-vous (user_appointment);Non;
OSI_26_REN_01;lk_msdyn_knowledgesearchinsight_createdonbehalfby;Informations générées par la recherche dans la base de connaissances (lk_msdyn_knowledgesearchinsight_createdonbehalfby);Non;
OSI_26_REN_01;user_botcomponent;Composants de copilote (user_botcomponent);Non;
OSI_26_REN_01;systemuser_callbackregistration_modifiedonbehalfby;Inscriptions du rappel (systemuser_callbackregistration_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_emailserverprofile_createdonbehalfby;Profils du serveur de messagerie (lk_emailserverprofile_createdonbehalfby);Non;
OSI_26_REN_01;user_msdyn_aimodelcatalog;aimodelcatalogs (user_msdyn_aimodelcatalog);Non;
OSI_26_REN_01;lk_customapirequestparameter_createdonbehalfby;Paramètres de demande d’API personnalisée (lk_customapirequestparameter_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_historicalcaseharvestbatch_modifiedonbehalfby;msdyn_historicalcaseharvestbatches (lk_msdyn_historicalcaseharvestbatch_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_email_modifiedby;Messages électroniques (lk_email_modifiedby);Non;
OSI_26_REN_01;SystemUser_Imports;Importations de données (SystemUser_Imports);Non;
OSI_26_REN_01;lk_msdyn_customcontrolextendedsettings_createdby;Paramètres étendus de contrôle personnalisé (lk_msdyn_customcontrolextendedsettings_createdby);Non;
OSI_26_REN_01;lk_theme_createdonbehalfby;Thèmes (lk_theme_createdonbehalfby);Non;
OSI_26_REN_01;lk_dvfilesearchattribute_modifiedby;DVFileSearchAttributes (lk_dvfilesearchattribute_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aiodtrainingimage_createdonbehalfby;AI Object Detection Image Mappings (lk_msdyn_aiodtrainingimage_createdonbehalfby);Non;
OSI_26_REN_01;lk_adx_invitation_createdonbehalfby;Invitations (lk_adx_invitation_createdonbehalfby);Non;
OSI_26_REN_01;lk_datalakefolderpermission_createdonbehalfby;Autorisations du dossier Data Lake (lk_datalakefolderpermission_createdonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_entitylist_modifiedby;Listes (mspp_systemuser_mspp_entitylist_modifiedby);Non;
OSI_26_REN_01;user_featurecontrolsetting;featurecontrolsettings (user_featurecontrolsetting);Non;
OSI_26_REN_01;lk_recurringappointmentmaster_modifiedonbehalfby;Rendez-vous périodiques (lk_recurringappointmentmaster_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_kalanguagesetting_modifiedby;Paramètres de langue de l’article de connaissances (lk_msdyn_kalanguagesetting_modifiedby);Non;
OSI_26_REN_01;user_msdyn_aibdataset;AI Builder Datasets (user_msdyn_aibdataset);Non;
OSI_26_REN_01;user_msdyn_pminferredtask;Tâches PM déduites (user_msdyn_pminferredtask);Non;
OSI_26_REN_01;lk_rollupfield_modifiedonbehalfby;Champs de report (lk_rollupfield_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aievaluationmetric_createdonbehalfby;AI Evaluation Metric (lk_msdyn_aievaluationmetric_createdonbehalfby);Non;
OSI_26_REN_01;lk_stagedrelationship_modifiedonbehalfby;Relations échelonnées (lk_stagedrelationship_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_dataflowconnectionreference_createdby;Dataflow Connection References (lk_msdyn_dataflowconnectionreference_createdby);Non;
OSI_26_REN_01;user_msdyn_aimodel;AI Models (user_msdyn_aimodel);Non;
OSI_26_REN_01;createdby_sdkmessagefilter;Filtres du message Sdk (createdby_sdkmessagefilter);Non;
OSI_26_REN_01;lk_sharepointmanagedidentity_modifiedby;Identités managées SharePoint (lk_sharepointmanagedidentity_modifiedby);Non;
OSI_26_REN_01;lk_synapselinkexternaltablestate_createdby;Synapse Link External Table States (lk_synapselinkexternaltablestate_createdby);Non;
OSI_26_REN_01;lk_msdyn_solutionhealthruleargument_createdby;Arguments de la règle d’intégrité de la solution (lk_msdyn_solutionhealthruleargument_createdby);Non;
OSI_26_REN_01;lk_aipluginauth_createdby;AIPluginAuths (lk_aipluginauth_createdby);Non;
OSI_26_REN_01;lk_aipluginconversationstarter_createdonbehalfby;AI Plugin Conversation Starters (lk_aipluginconversationstarter_createdonbehalfby);Non;
OSI_26_REN_01;title;Titre;Non;
OSI_26_REN_01;user_msdyn_aiodtrainingboundingbox;AI Object Detection Bounding Boxes (user_msdyn_aiodtrainingboundingbox);Non;
OSI_26_REN_01;systemuser_principalobjectattributeaccess;Partage de champ (systemuser_principalobjectattributeaccess);Non;
OSI_26_REN_01;lk_featurecontrolsetting_createdby;featurecontrolsettings (lk_featurecontrolsetting_createdby);Non;
OSI_26_REN_01;lk_webwizard_modifiedby;Assistants Web (lk_webwizard_modifiedby);Non;
OSI_26_REN_01;incomingemaildeliverymethod;Mode de distribution des courriers électroniques entrants;Non;
OSI_26_REN_01;lk_organization_modifiedonbehalfby;Organisations (lk_organization_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_sourcecontrolbranchconfiguration_modifiedby;Configurations des branches du contrôle source (lk_sourcecontrolbranchconfiguration_modifiedby);Non;
OSI_26_REN_01;lk_appactionmigration_createdonbehalfby;Migrations d’action d’application (lk_appactionmigration_createdonbehalfby);Non;
OSI_26_REN_01;lk_reportcategorybase_modifiedby;Catégories liées au rapport (lk_reportcategorybase_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_modulerundetail_createdby;Module Run Details (lk_msdyn_modulerundetail_createdby);Non;
OSI_26_REN_01;user_msdyn_favoriteknowledgearticle;Articles favoris de la base de connaissances (user_msdyn_favoriteknowledgearticle);Non;
OSI_26_REN_01;user_smallapp_lotachattaille;Lots Achat Taille (user_smallapp_lotachattaille);Non;
OSI_26_REN_01;systemuser_navigationsetting_createdby;Paramètres de navigation (systemuser_navigationsetting_createdby);Non;
OSI_26_REN_01;user_userqueryvisualizations;Graphiques utilisateur (user_userqueryvisualizations);Non;
OSI_26_REN_01;jobtitle;Fonction;Non;
OSI_26_REN_01;lk_msdyn_knowledgemanagementsetting_modifiedonbehalfby;Paramètres de gestion des connaissances (lk_msdyn_knowledgemanagementsetting_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_businessprocesslinkedartifact_modifiedby;Business Process Linked Artifacts (lk_businessprocesslinkedartifact_modifiedby);Non;
OSI_26_REN_01;lk_cr446_commentaire_modifiedonbehalfby;Commentaires (lk_cr446_commentaire_modifiedonbehalfby);Non;
OSI_26_REN_01;user_cr446_cqfr;CQFR (user_cr446_cqfr);Non;
OSI_26_REN_01;lk_mailboxtrackingfolder_modifiedonbehalfby;Dossiers de suivi automatique de la boîte aux lettres (lk_mailboxtrackingfolder_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_aiskillconfig_createdby;Configurations des compétences en IA (lk_aiskillconfig_createdby);Non;
OSI_26_REN_01;lk_solutioncomponentbatchconfiguration_modifiedonbehalfby;Configurations de lot de composants de solution (lk_solutioncomponentbatchconfiguration_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_virtualtablecolumncandidate_createdby;Candidats de colonne de la table virtuelle (lk_msdyn_virtualtablecolumncandidate_createdby);Non;
OSI_26_REN_01;lk_knowledgesourceconsumer_createdby;Knowledge Source Consumer (lk_knowledgesourceconsumer_createdby);Non;
OSI_26_REN_01;lk_processsession_createdby;Sessions de traitement (lk_processsession_createdby);Non;
OSI_26_REN_01;lk_msdyn_aievaluationmetric_createdby;AI Evaluation Metric (lk_msdyn_aievaluationmetric_createdby);Non;
OSI_26_REN_01;user_businessprocesslinkedartifact;Business Process Linked Artifacts (user_businessprocesslinkedartifact);Non;
OSI_26_REN_01;user_msdyn_analysisjob;Tâches d’analyse (user_msdyn_analysisjob);Non;
OSI_26_REN_01;user_msdyn_aibfile;AI Builder Files (user_msdyn_aibfile);Non;
OSI_26_REN_01;lk_cr83b_cr446_nouvelletables_createdby;Réception (lk_cr83b_cr446_nouvelletables_createdby);Non;
OSI_26_REN_01;lk_keyvaultreference_createdonbehalfby;KeyVault References (lk_keyvaultreference_createdonbehalfby);Non;
OSI_26_REN_01;lk_dvtablesearchattribute_createdby;DVTableSearchAttributes (lk_dvtablesearchattribute_createdby);Non;
OSI_26_REN_01;lk_msdyn_timelinepin_modifiedonbehalfby;Épingles de la chronologie (lk_msdyn_timelinepin_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_plugin_modifiedby;Plug-ins (lk_plugin_modifiedby);Non;
OSI_26_REN_01;lk_task_modifiedonbehalfby;Tâches (lk_task_modifiedonbehalfby);Non;
OSI_26_REN_01;defaultfilterspopulated;Filtres par défaut renseignés;Non;
OSI_26_REN_01;lk_powerpagecomponent_modifiedonbehalfby;Composants du site (lk_powerpagecomponent_modifiedonbehalfby);Non;
OSI_26_REN_01;entityimageid;Code d'image de l'entité;Non;
OSI_26_REN_01;lk_componentchangesetversion_createdonbehalfby;Versions de l’ensemble de modifications du composant (lk_componentchangesetversion_createdonbehalfby);Non;
OSI_26_REN_01;lk_aiinsightcard_createdonbehalfby;AIInsightCards (lk_aiinsightcard_createdonbehalfby);Non;
OSI_26_REN_01;lk_powerbidataset_modifiedonbehalfby;Jeux de données Power BI (lk_powerbidataset_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_solutioncomponentattributeconfiguration_modifiedonbehalfby;Configurations de l’attribut de composant de solution (lk_solutioncomponentattributeconfiguration_modifiedonbehalfby);Non;
OSI_26_REN_01;address1_utcoffset;Adresse 1 : Décalage UTC;Non;
OSI_26_REN_01;lk_plugintracelogbase_createdonbehalfby;Journaux de suivi du plug-in (lk_plugintracelogbase_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_historicalcaseharvestrun_modifiedonbehalfby;msdyn_historicalcaseharvestruns (lk_msdyn_historicalcaseharvestrun_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_recurringappointmentmaster_createdonbehalfby;Rendez-vous périodiques (lk_recurringappointmentmaster_createdonbehalfby);Non;
OSI_26_REN_01;lk_stagedrelationship_createdby;Relations échelonnées (lk_stagedrelationship_createdby);Non;
OSI_26_REN_01;lk_stagedoptionset_modifiedby;Groupe d’options échelonné (lk_stagedoptionset_modifiedby);Non;
OSI_26_REN_01;msfp_systemuser_msfp_survey_publishedby;Enquêtes Customer Voice (msfp_systemuser_msfp_survey_publishedby);Non;
OSI_26_REN_01;createdby_serviceendpoint;Point de terminaison de service (createdby_serviceendpoint);Non;
OSI_26_REN_01;lk_aipluginoperationparameter_createdby;AIPluginOperationParameters (lk_aipluginoperationparameter_createdby);Non;
OSI_26_REN_01;lk_msdyn_interimupdateknowledgearticle_modifiedonbehalfby;Interim Update Knowledge Articles (lk_msdyn_interimupdateknowledgearticle_modifiedonbehalfby);Non;
OSI_26_REN_01;systemuser_appmodule_createdonbehalfby;Applications basées sur un modèle (systemuser_appmodule_createdonbehalfby);Non;
OSI_26_REN_01;lk_approvalstageorder_modifiedby;Commandes de la phase d’approbation (lk_approvalstageorder_modifiedby);Non;
OSI_26_REN_01;lk_solutioncomponentconfiguration_createdby;Configurations du composant de solution (lk_solutioncomponentconfiguration_createdby);Non;
OSI_26_REN_01;lk_theme_modifiedonbehalfby;Thèmes (lk_theme_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_sharepointdocumentlocationbase_modifiedby;Emplacements du document (lk_sharepointdocumentlocationbase_modifiedby);Non;
OSI_26_REN_01;user_msdyn_aifptrainingdocument;AI Form Processing Document (user_msdyn_aifptrainingdocument);Non;
OSI_26_REN_01;lk_msdynce_botcontent_modifiedonbehalfby;BotContents (lk_msdynce_botcontent_modifiedonbehalfby);Non;
OSI_26_REN_01;user_desktopflowmodule;Modules de flux de bureau (user_desktopflowmodule);Non;
OSI_26_REN_01;modifiedby_plugintype;Types de plug-in (modifiedby_plugintype);Non;
OSI_26_REN_01;lk_aipluginexternalschemaproperty_modifiedonbehalfby;AIPluginExternalSchemaProperties (lk_aipluginexternalschemaproperty_modifiedonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_sitesetting_modifiedby;Paramètres du site (mspp_systemuser_mspp_sitesetting_modifiedby);Non;
OSI_26_REN_01;lk_importlogbase_createdby;ImportLogs (lk_importlogbase_createdby);Non;
OSI_26_REN_01;azureactivedirectoryobjectid;ID d'objet Azure AD;Non;
OSI_26_REN_01;lk_signalregistration_createdby;Signal Registrations (lk_signalregistration_createdby);Non;
OSI_26_REN_01;lk_msdyn_pmanalysishistory_createdby;Historique d’analyse PM (lk_msdyn_pmanalysishistory_createdby);Non;
OSI_26_REN_01;user_aiplugin;AIPlugins (user_aiplugin);Non;
OSI_26_REN_01;user_knowledgesourceconsumer;Knowledge Source Consumer (user_knowledgesourceconsumer);Non;
OSI_26_REN_01;lk_retentionsuccessdetail_createdby;RetentionSuccessDetail (lk_retentionsuccessdetail_createdby);Non;
OSI_26_REN_01;user_bot;Copilotes (user_bot);Non;
OSI_26_REN_01;lk_msdyn_pmbusinessruleautomationconfig_modifiedby;Configurations d’automatisation de la règle métier PM (lk_msdyn_pmbusinessruleautomationconfig_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_dmsrequest_createdonbehalfby;Data Movement Service Requests (lk_msdyn_dmsrequest_createdonbehalfby);Non;
OSI_26_REN_01;lk_approvalprocess_modifiedonbehalfby;Processus d’approbation (lk_approvalprocess_modifiedonbehalfby);Non;
OSI_26_REN_01;teams_chat_activity_unlinkrecord;Conversations instantanées Teams (teams_chat_activity_unlinkrecord);Non;
OSI_26_REN_01;lk_adx_invitation_modifiedby;Invitations (lk_adx_invitation_modifiedby);Non;
OSI_26_REN_01;businessunitid;Division;Non;
OSI_26_REN_01;mspp_systemuser_mspp_entityform_createdby;Formulaires de base (mspp_systemuser_mspp_entityform_createdby);Non;
OSI_26_REN_01;setupuser;Mode d'accès restreint;Non;
OSI_26_REN_01;lk_savedqueryvisualizationbase_modifiedby;Graphiques système (lk_savedqueryvisualizationbase_modifiedby);Non;
OSI_26_REN_01;user_msdyn_pmcalendarversion;Versions du calendrier PM (user_msdyn_pmcalendarversion);Non;
OSI_26_REN_01;user_retentionsuccessdetail;RetentionSuccessDetail (user_retentionsuccessdetail);Non;
OSI_26_REN_01;lk_cr446_defaut_modifiedonbehalfby;Défauts (lk_cr446_defaut_modifiedonbehalfby);Non;
OSI_26_REN_01;queuemembership_association;Files d'attente (queuemembership_association);Non;
OSI_26_REN_01;lk_bot_modifiedonbehalfby;Copilotes (lk_bot_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_taggedflowsession_createdonbehalfby;Sessions de flux marquées (lk_taggedflowsession_createdonbehalfby);Non;
OSI_26_REN_01;lk_workflowlog_createdonbehalfby;Journaux des processus (lk_workflowlog_createdonbehalfby);Non;
OSI_26_REN_01;lk_sharepointmanagedidentity_createdby;Identités managées SharePoint (lk_sharepointmanagedidentity_createdby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_shortcut_modifiedby;Raccourcis (mspp_systemuser_mspp_shortcut_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aitestcasedocument_createdonbehalfby;AI Test Case Document (lk_msdyn_aitestcasedocument_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aimodelcatalog_createdonbehalfby;aimodelcatalogs (lk_msdyn_aimodelcatalog_createdonbehalfby);Non;
OSI_26_REN_01;lk_timezonerule_modifiedby;Règles de fuseaux horaires (lk_timezonerule_modifiedby);Non;
OSI_26_REN_01;lk_environmentvariablevalue_modifiedonbehalfby;Environment Variable Values (lk_environmentvariablevalue_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_serviceconfiguration_createdby;Configurations de service (lk_msdyn_serviceconfiguration_createdby);Non;
OSI_26_REN_01;lk_msdyn_flow_basicapprovalmodel_createdby;Données du modèle d'approbation de base (lk_msdyn_flow_basicapprovalmodel_createdby);Non;
OSI_26_REN_01;systemuser_PostFollows;Suit (ordre partiel) (systemuser_PostFollows);Non;
OSI_26_REN_01;modifiedby_plugintypestatistic;Statistiques du type de plug-in (modifiedby_plugintypestatistic);Non;
OSI_26_REN_01;user_msdyn_aitemplate;AI Templates (user_msdyn_aitemplate);Non;
OSI_26_REN_01;mspp_systemuser_mspp_pagetemplate_createdby;Modèles de page (mspp_systemuser_mspp_pagetemplate_createdby);Non;
OSI_26_REN_01;lk_importbase_createdby;Importations de données (lk_importbase_createdby);Non;
OSI_26_REN_01;yomifullname;Nom complet Yomi;Non;
OSI_26_REN_01;lk_datalakeworkspacepermission_modifiedby;Autorisations de l’espace de travail Data Lake (lk_datalakeworkspacepermission_modifiedby);Non;
OSI_26_REN_01;lk_importjobbase_modifiedby;Tâches d'importation (lk_importjobbase_modifiedby);Non;
OSI_26_REN_01;lk_workqueueitem_modifiedby;Éléments de la file d’attente des travaux (lk_workqueueitem_modifiedby);Non;
OSI_26_REN_01;lk_new_interactionforemail_createdonbehalfby;Interactions du courrier électronique (lk_new_interactionforemail_createdonbehalfby);Non;
